scope,state,record_date,income_group,mean,median,estimated_expenditure
STATE,MELAKA,2024-01-01,M40,8314.875,8317.425,5848.76
STATE,MELAKA,2024-02-01,M40,8314.875,8317.425,5438.89
STATE,MELAKA,2024-03-01,M40,8354.786399999999,8357.348639999998,6172.43
STATE,MELAKA,2024-04-01,M40,8394.6978,8397.27228,5557.11
STATE,MELAKA,2024-05-01,M40,8434.609199999999,8437.195919999998,5277.38
STATE,MELAKA,2024-06-01,M40,8474.520600000002,8477.119560000001,5604.38
STATE,MELAKA,2024-07-01,M40,8514.432,8517.0432,6091.73
STATE,MELAKA,2024-08-01,M40,8554.3434,8556.96684,5930.15
STATE,MELAKA,2024-09-01,M40,8594.2548,8596.89048,6251.84
STATE,MELAKA,2024-10-01,M40,8634.1662,8636.81412,5922.41
STATE,MELAKA,2024-11-01,M40,8674.0776,8676.73776,6224.44
STATE,MELAKA,2024-12-01,M40,8713.989,8716.661399999999,5431.36
STATE,MELAKA,2025-01-01,M40,8753.9004,8756.585039999998,5766.15
STATE,MELAKA,2025-02-01,M40,8793.811800000001,8796.50868,6258.21
STATE,MELAKA,2025-03-01,M40,8833.7232,8836.43232,5523.72
STATE,MELAKA,2025-04-01,M40,8873.634600000001,8876.35596,5603.98
STATE,MELAKA,2025-05-01,M40,8913.546,8916.2796,5857.08
STATE,MELAKA,2025-06-01,M40,8953.4574,8956.203239999999,6277.87
STATE,MELAKA,2025-07-01,M40,8993.3688,8996.12688,6479.09
STATE,MELAKA,2025-08-01,M40,9033.2802,9036.05052,6776.14
STATE,MELAKA,2025-09-01,M40,9073.191600000002,9075.97416,6014.62
STATE,MELAKA,2025-10-01,M40,9113.103,9115.8978,6678.73
STATE,MELAKA,2025-11-01,M40,9153.0144,9155.82144,6752.09
STATE,MELAKA,2025-12-01,M40,9192.9258,9195.74508,6472.36
STATE,MELAKA,2026-01-01,M40,9232.8372,9235.66872,6918.76
STATE,MELAKA,2026-02-01,M40,9272.7486,9275.59236,5811.42
STATE,MELAKA,2026-03-01,M40,9312.660000000002,9315.516,6287.01
STATE,MELAKA,2019-01-01,T20,17450.55,16989.95,12325.32
STATE,MELAKA,2019-02-01,T20,17459.941666666666,17004.44722222222,14050.94
STATE,MELAKA,2019-03-01,T20,17469.333333333332,17018.944444444445,14251.9
STATE,MELAKA,2019-04-01,T20,17478.725,17033.441666666666,12471.68
STATE,MELAKA,2019-05-01,T20,17488.116666666665,17047.93888888889,14019.33
STATE,MELAKA,2019-06-01,T20,17497.50833333333,17062.43611111111,14315.54
STATE,MELAKA,2019-07-01,T20,17506.9,17076.933333333334,12378.14
STATE,MELAKA,2019-08-01,T20,17516.291666666668,17091.430555555555,12657.86
STATE,MELAKA,2019-09-01,T20,17525.683333333334,17105.92777777778,13296.82
STATE,MELAKA,2019-10-01,T20,17535.075,17120.425,14303.99
STATE,MELAKA,2019-11-01,T20,17544.466666666667,17134.922222222223,12079.4
STATE,MELAKA,2019-12-01,T20,17553.858333333334,17149.419444444444,12050.85
STATE,MELAKA,2020-01-01,T20,17563.25,17163.916666666668,13837.39
STATE,MELAKA,2020-02-01,T20,17572.641666666666,17178.41388888889,13521.03
STATE,MELAKA,2020-03-01,T20,17582.033333333333,17192.911111111112,14125.45
STATE,MELAKA,2020-04-01,T20,17591.425,17207.408333333333,12011.3
STATE,MELAKA,2020-05-01,T20,17600.816666666666,17221.905555555557,13923.43
STATE,MELAKA,2020-06-01,T20,17610.208333333332,17236.402777777777,12678.27
STATE,MELAKA,2020-07-01,T20,17619.6,17250.9,12945.24
STATE,MELAKA,2020-08-01,T20,17628.99166666667,17265.397222222222,13036.51
STATE,MELAKA,2020-09-01,T20,17638.383333333335,17279.894444444442,12478.43
STATE,MELAKA,2020-10-01,T20,17647.775,17294.391666666666,12138.64
STATE,MELAKA,2020-11-01,T20,17657.166666666668,17308.888888888887,13743.15
STATE,MELAKA,2020-12-01,T20,17666.558333333334,17323.38611111111,12075.34
STATE,MELAKA,2021-01-01,T20,17675.95,17337.88333333333,14390.09
STATE,MELAKA,2021-02-01,T20,17685.341666666667,17352.380555555555,12747.74
STATE,MELAKA,2021-03-01,T20,17694.733333333334,17366.877777777776,13903.62
STATE,MELAKA,2021-04-01,T20,17704.125,17381.375,12905.96
STATE,MELAKA,2021-05-01,T20,17713.516666666666,17395.87222222222,13032.53
STATE,MELAKA,2021-06-01,T20,17722.908333333333,17410.369444444445,13904.17
STATE,MELAKA,2021-07-01,T20,17732.300000000003,17424.866666666665,13849.14
STATE,MELAKA,2021-08-01,T20,17741.69166666667,17439.36388888889,14462.99
STATE,MELAKA,2021-09-01,T20,17751.083333333336,17453.86111111111,14249.57
STATE,MELAKA,2021-10-01,T20,17760.475000000002,17468.358333333334,13176.91
STATE,MELAKA,2021-11-01,T20,17769.86666666667,17482.855555555554,12548.42
STATE,MELAKA,2021-12-01,T20,17779.258333333335,17497.352777777778,14153.08
STATE,MELAKA,2022-01-01,T20,17788.65,17511.85,14345.84
STATE,MELAKA,2022-02-01,T20,17807.00416666667,17532.447916666664,12670.75
STATE,MELAKA,2022-03-01,T20,17825.358333333334,17553.045833333334,12132.02
STATE,MELAKA,2022-04-01,T20,17843.7125,17573.64375,12239.15
STATE,MELAKA,2022-05-01,T20,17862.06666666667,17594.241666666665,12440.15
STATE,MELAKA,2022-06-01,T20,17880.420833333334,17614.83958333333,14013.66
STATE,MELAKA,2022-07-01,T20,17898.775,17635.4375,13923.84
STATE,MELAKA,2022-08-01,T20,17917.12916666667,17656.035416666666,12858.73
STATE,MELAKA,2022-09-01,T20,17935.483333333334,17676.63333333333,13640.1
STATE,MELAKA,2022-10-01,T20,17953.8375,17697.23125,14108.04
STATE,MELAKA,2022-11-01,T20,17972.19166666667,17717.829166666666,13541.78
STATE,MELAKA,2022-12-01,T20,17990.545833333334,17738.427083333332,14407.26
STATE,MELAKA,2023-01-01,T20,18008.9,17759.025,12478.97
STATE,MELAKA,2023-02-01,T20,18027.25416666667,17779.622916666667,13113.64
STATE,MELAKA,2023-03-01,T20,18045.608333333334,17800.220833333333,13018.73
STATE,MELAKA,2023-04-01,T20,18063.9625,17820.81875,14236.35
STATE,MELAKA,2023-05-01,T20,18082.31666666667,17841.416666666668,14358.91
STATE,MELAKA,2023-06-01,T20,18100.670833333334,17862.014583333334,13078.19
STATE,MELAKA,2023-07-01,T20,18119.025,17882.6125,13883.32
STATE,MELAKA,2023-08-01,T20,18137.37916666667,17903.21041666667,14045.97
STATE,MELAKA,2023-09-01,T20,18155.733333333334,17923.808333333334,14281.58
STATE,MELAKA,2023-10-01,T20,18174.0875,17944.40625,13293.76
STATE,MELAKA,2023-11-01,T20,18192.44166666667,17965.004166666666,14364.36
STATE,MELAKA,2023-12-01,T20,18210.795833333334,17985.602083333335,13041.4
STATE,MELAKA,2024-01-01,T20,18229.15,18006.2,14014.72
STATE,MELAKA,2024-02-01,T20,18229.15,18006.2,13861.55
STATE,MELAKA,2024-03-01,T20,18316.64992,18092.62976,13169.85
STATE,MELAKA,2024-04-01,T20,18404.14984,18179.059520000003,12520.48
STATE,MELAKA,2024-05-01,T20,18491.64976,18265.48928,14943.9
STATE,MELAKA,2024-06-01,T20,18579.14968,18351.919040000004,14764.28
STATE,MELAKA,2024-07-01,T20,18666.6496,18438.3488,13041.61
STATE,MELAKA,2024-08-01,T20,18754.14952,18524.77856,12916.9
STATE,MELAKA,2024-09-01,T20,18841.64944,18611.20832,13304.7
STATE,MELAKA,2024-10-01,T20,18929.149360000003,18697.63808,14651.25
STATE,MELAKA,2024-11-01,T20,19016.649280000005,18784.067840000003,14095.58
STATE,MELAKA,2024-12-01,T20,19104.149200000003,18870.4976,15551.8
STATE,MELAKA,2025-01-01,T20,19191.64912,18956.92736,13535.02
STATE,MELAKA,2025-02-01,T20,19279.149040000004,19043.357120000004,13827.44
STATE,MELAKA,2025-03-01,T20,19366.64896,19129.78688,14083.65
STATE,MELAKA,2025-04-01,T20,19454.148880000004,19216.21664,13793.61
STATE,MELAKA,2025-05-01,T20,19541.648800000003,19302.6464,15622.79
STATE,MELAKA,2025-06-01,T20,19629.14872,19389.07616,13880.17
STATE,MELAKA,2025-07-01,T20,19716.648640000003,19475.505920000003,15893.64
STATE,MELAKA,2025-08-01,T20,19804.14856,19561.93568,15945.83
STATE,MELAKA,2025-09-01,T20,19891.648480000003,19648.365440000005,14206.42
STATE,MELAKA,2025-10-01,T20,19979.1484,19734.795200000004,14814.43
STATE,MELAKA,2025-11-01,T20,20066.64832,19821.22496,13724.12
STATE,MELAKA,2025-12-01,T20,20154.14824000001,19907.65472,15864.98
STATE,MELAKA,2026-01-01,T20,20241.648160000004,19994.08448,15577.24
STATE,MELAKA,2026-02-01,T20,20329.148080000006,20080.514240000004,16541.5
STATE,MELAKA,2026-03-01,T20,20416.648000000005,20166.944000000003,14757.58
STATE,NEGERI SEMBILAN,2019-01-01,B40,2843.825,2846.1,1850.04
STATE,NEGERI SEMBILAN,2019-02-01,B40,2848.784722222222,2851.040972222222,1625.3
STATE,NEGERI SEMBILAN,2019-03-01,B40,2853.744444444444,2855.9819444444443,1823.69
STATE,NEGERI SEMBILAN,2019-04-01,B40,2858.7041666666664,2860.9229166666664,1622.0
STATE,NEGERI SEMBILAN,2019-05-01,B40,2863.663888888889,2865.8638888888886,1726.39
STATE,NEGERI SEMBILAN,2019-06-01,B40,2868.623611111111,2870.804861111111,1600.43
STATE,NEGERI SEMBILAN,2019-07-01,B40,2873.583333333333,2875.7458333333334,1744.79
STATE,NEGERI SEMBILAN,2019-08-01,B40,2878.5430555555554,2880.686805555556,1594.55
STATE,NEGERI SEMBILAN,2019-09-01,B40,2883.5027777777777,2885.6277777777777,1825.36
STATE,NEGERI SEMBILAN,2019-10-01,B40,2888.4625,2890.56875,1685.02
STATE,NEGERI SEMBILAN,2019-11-01,B40,2893.422222222222,2895.509722222222,1769.72
STATE,NEGERI SEMBILAN,2019-12-01,B40,2898.3819444444443,2900.4506944444443,1787.83
STATE,NEGERI SEMBILAN,2020-01-01,B40,2903.3416666666667,2905.3916666666664,1752.63
STATE,NEGERI SEMBILAN,2020-02-01,B40,2908.3013888888886,2910.3326388888886,1943.35
STATE,NEGERI SEMBILAN,2020-03-01,B40,2913.261111111111,2915.273611111111,1685.9
STATE,NEGERI SEMBILAN,2020-04-01,B40,2918.2208333333333,2920.2145833333334,1719.65
STATE,NEGERI SEMBILAN,2020-05-01,B40,2923.180555555556,2925.155555555556,1691.52
STATE,NEGERI SEMBILAN,2020-06-01,B40,2928.1402777777776,2930.0965277777777,1689.48
STATE,NEGERI SEMBILAN,2020-07-01,B40,2933.1,2935.0375,1878.56
STATE,NEGERI SEMBILAN,2020-08-01,B40,2938.0597222222223,2939.978472222222,1782.64
STATE,NEGERI SEMBILAN,2020-09-01,B40,2943.019444444444,2944.9194444444443,1998.98
STATE,NEGERI SEMBILAN,2020-10-01,B40,2947.9791666666665,2949.8604166666664,1961.32
STATE,NEGERI SEMBILAN,2020-11-01,B40,2952.938888888889,2954.8013888888886,1978.59
STATE,NEGERI SEMBILAN,2020-12-01,B40,2957.898611111111,2959.742361111111,1721.98
STATE,NEGERI SEMBILAN,2021-01-01,B40,2962.858333333333,2964.6833333333334,1911.37
STATE,NEGERI SEMBILAN,2021-02-01,B40,2967.8180555555555,2969.624305555556,1897.67
STATE,NEGERI SEMBILAN,2021-03-01,B40,2972.777777777778,2974.5652777777777,1635.03
STATE,NEGERI SEMBILAN,2021-04-01,B40,2977.7375,2979.50625,1974.06
STATE,NEGERI SEMBILAN,2021-05-01,B40,2982.697222222222,2984.447222222222,1842.04
STATE,NEGERI SEMBILAN,2021-06-01,B40,2987.6569444444444,2989.3881944444443,1915.23
STATE,NEGERI SEMBILAN,2021-07-01,B40,2992.616666666667,2994.3291666666664,1834.26
STATE,NEGERI SEMBILAN,2021-08-01,B40,2997.5763888888887,2999.2701388888886,1920.12
STATE,NEGERI SEMBILAN,2021-09-01,B40,3002.536111111111,3004.211111111111,1655.33
STATE,NEGERI SEMBILAN,2021-10-01,B40,3007.4958333333334,3009.1520833333334,1979.98
STATE,NEGERI SEMBILAN,2021-11-01,B40,3012.455555555556,3014.093055555556,1987.52
STATE,NEGERI SEMBILAN,2021-12-01,B40,3017.4152777777776,3019.0340277777777,2023.66
STATE,NEGERI SEMBILAN,2022-01-01,B40,3022.375,3023.975,1879.36
STATE,NEGERI SEMBILAN,2022-02-01,B40,3033.086458333333,3034.723958333333,1913.69
STATE,NEGERI SEMBILAN,2022-03-01,B40,3043.7979166666664,3045.4729166666666,1885.74
STATE,NEGERI SEMBILAN,2022-04-01,B40,3054.509375,3056.221875,1810.27
STATE,NEGERI SEMBILAN,2022-05-01,B40,3065.2208333333333,3066.9708333333333,2035.94
STATE,NEGERI SEMBILAN,2022-06-01,B40,3075.9322916666665,3077.7197916666664,1738.89
STATE,NEGERI SEMBILAN,2022-07-01,B40,3086.64375,3088.46875,1825.27
STATE,NEGERI SEMBILAN,2022-08-01,B40,3097.3552083333334,3099.217708333333,2045.01
STATE,NEGERI SEMBILAN,2022-09-01,B40,3108.0666666666666,3109.9666666666667,1989.88
STATE,NEGERI SEMBILAN,2022-10-01,B40,3118.778125,3120.715625,1737.79
STATE,NEGERI SEMBILAN,2022-11-01,B40,3129.489583333333,3131.4645833333334,2049.54
STATE,NEGERI SEMBILAN,2022-12-01,B40,3140.2010416666667,3142.2135416666665,1841.69
STATE,NEGERI SEMBILAN,2023-01-01,B40,3150.9125,3152.9625,1919.39
STATE,NEGERI SEMBILAN,2023-02-01,B40,3161.623958333333,3163.711458333333,2134.36
STATE,NEGERI SEMBILAN,2023-03-01,B40,3172.335416666667,3174.4604166666663,2053.69
STATE,NEGERI SEMBILAN,2023-04-01,B40,3183.046875,3185.209375,1832.79
STATE,NEGERI SEMBILAN,2023-05-01,B40,3193.758333333333,3195.958333333333,2097.24
STATE,NEGERI SEMBILAN,2023-06-01,B40,3204.4697916666664,3206.7072916666666,1929.22
STATE,NEGERI SEMBILAN,2023-07-01,B40,3215.18125,3217.45625,2181.55
STATE,NEGERI SEMBILAN,2023-08-01,B40,3225.8927083333333,3228.2052083333333,2087.89
STATE,NEGERI SEMBILAN,2023-09-01,B40,3236.6041666666665,3238.9541666666664,2131.22
STATE,NEGERI SEMBILAN,2023-10-01,B40,3247.315625,3249.703125,2092.89
STATE,NEGERI SEMBILAN,2023-11-01,B40,3258.0270833333334,3260.452083333333,2168.46
STATE,NEGERI SEMBILAN,2023-12-01,B40,3268.7385416666666,3271.2010416666662,2128.11
STATE,NEGERI SEMBILAN,2024-01-01,B40,3279.45,3281.95,2143.84
STATE,NEGERI SEMBILAN,2024-02-01,B40,3279.45,3281.95,2023.51
STATE,NEGERI SEMBILAN,2024-03-01,B40,3295.19136,3297.7033599999995,2118.3
STATE,NEGERI SEMBILAN,2024-04-01,B40,3310.93272,3313.45672,2146.92
STATE,NEGERI SEMBILAN,2024-05-01,B40,3326.67408,3329.21008,1981.64
STATE,NEGERI SEMBILAN,2024-06-01,B40,3342.41544,3344.96344,2167.78
STATE,NEGERI SEMBILAN,2024-07-01,B40,3358.1568,3360.7168,2202.4
STATE,NEGERI SEMBILAN,2024-08-01,B40,3373.89816,3376.4701599999994,1940.52
STATE,NEGERI SEMBILAN,2024-09-01,B40,3389.63952,3392.22352,2256.13
STATE,NEGERI SEMBILAN,2024-10-01,B40,3405.38088,3407.97688,2220.01
STATE,NEGERI SEMBILAN,2024-11-01,B40,3421.12224,3423.7302400000003,2206.11
STATE,NEGERI SEMBILAN,2024-12-01,B40,3436.8636,3439.4836,2054.97
STATE,NEGERI SEMBILAN,2025-01-01,B40,3452.60496,3455.23696,2238.43
STATE,NEGERI SEMBILAN,2025-02-01,B40,3468.34632,3470.9903200000003,2204.22
STATE,NEGERI SEMBILAN,2025-03-01,B40,3484.08768,3486.74368,2020.9
STATE,NEGERI SEMBILAN,2025-04-01,B40,3499.82904,3502.49704,2107.15
STATE,NEGERI SEMBILAN,2025-05-01,B40,3515.5704,3518.2504,2134.96
STATE,NEGERI SEMBILAN,2025-06-01,B40,3531.31176,3534.00376,2014.51
STATE,NEGERI SEMBILAN,2025-07-01,B40,3547.05312,3549.75712,2354.86
STATE,NEGERI SEMBILAN,2025-08-01,B40,3562.79448,3565.51048,2375.89
STATE,NEGERI SEMBILAN,2025-09-01,B40,3578.5358400000005,3581.2638400000005,2131.09
STATE,NEGERI SEMBILAN,2025-10-01,B40,3594.2772,3597.0172,2374.94
STATE,NEGERI SEMBILAN,2025-11-01,B40,3610.01856,3612.77056,2335.85
STATE,NEGERI SEMBILAN,2025-12-01,B40,3625.75992,3628.52392,2227.96
STATE,NEGERI SEMBILAN,2026-01-01,B40,3641.50128,3644.27728,2152.72
STATE,NEGERI SEMBILAN,2026-02-01,B40,3657.24264,3660.03064,2268.41
STATE,NEGERI SEMBILAN,2026-03-01,B40,3672.984,3675.784,2415.46
STATE,NEGERI SEMBILAN,2019-01-01,M40,6164.475,6165.65,3826.82
STATE,NEGERI SEMBILAN,2019-02-01,M40,6173.252083333334,6174.447916666666,4653.58
STATE,NEGERI SEMBILAN,2019-03-01,M40,6182.029166666667,6183.245833333333,4083.92
STATE,NEGERI SEMBILAN,2019-04-01,M40,6190.806250000001,6192.04375,3867.44
STATE,NEGERI SEMBILAN,2019-05-01,M40,6199.583333333334,6200.841666666666,4228.5
STATE,NEGERI SEMBILAN,2019-06-01,M40,6208.360416666667,6209.639583333333,4536.02
STATE,NEGERI SEMBILAN,2019-07-01,M40,6217.137500000001,6218.4375,4654.68
STATE,NEGERI SEMBILAN,2019-08-01,M40,6225.914583333333,6227.235416666666,4594.79
STATE,NEGERI SEMBILAN,2019-09-01,M40,6234.691666666667,6236.033333333333,4506.78
STATE,NEGERI SEMBILAN,2019-10-01,M40,6243.46875,6244.831249999999,4610.66
STATE,NEGERI SEMBILAN,2019-11-01,M40,6252.245833333333,6253.629166666667,4126.75
STATE,NEGERI SEMBILAN,2019-12-01,M40,6261.022916666667,6262.427083333333,4679.7
STATE,NEGERI SEMBILAN,2020-01-01,M40,6269.8,6271.224999999999,4221.32
STATE,NEGERI SEMBILAN,2020-02-01,M40,6278.577083333334,6280.022916666667,4076.35
STATE,NEGERI SEMBILAN,2020-03-01,M40,6287.354166666667,6288.820833333333,4135.71
STATE,NEGERI SEMBILAN,2020-04-01,M40,6296.13125,6297.61875,4090.15
STATE,NEGERI SEMBILAN,2020-05-01,M40,6304.908333333334,6306.416666666666,4661.48
STATE,NEGERI SEMBILAN,2020-06-01,M40,6313.685416666667,6315.214583333333,3935.46
STATE,NEGERI SEMBILAN,2020-07-01,M40,6322.4625,6324.0125,4240.54
STATE,NEGERI SEMBILAN,2020-08-01,M40,6331.239583333333,6332.810416666666,4805.38
STATE,NEGERI SEMBILAN,2020-09-01,M40,6340.016666666666,6341.608333333334,4571.5
STATE,NEGERI SEMBILAN,2020-10-01,M40,6348.79375,6350.40625,4182.02
STATE,NEGERI SEMBILAN,2020-11-01,M40,6357.570833333333,6359.204166666666,4785.33
STATE,NEGERI SEMBILAN,2020-12-01,M40,6366.347916666667,6368.002083333333,4412.68
STATE,NEGERI SEMBILAN,2021-01-01,M40,6375.125,6376.8,4826.51
STATE,NEGERI SEMBILAN,2021-02-01,M40,6383.902083333333,6385.597916666667,4502.55
STATE,NEGERI SEMBILAN,2021-03-01,M40,6392.679166666667,6394.395833333333,4683.73
STATE,NEGERI SEMBILAN,2021-04-01,M40,6401.45625,6403.19375,4665.95
STATE,NEGERI SEMBILAN,2021-05-01,M40,6410.233333333334,6411.991666666667,4485.03
STATE,NEGERI SEMBILAN,2021-06-01,M40,6419.010416666667,6420.789583333333,4242.76
STATE,NEGERI SEMBILAN,2021-07-01,M40,6427.7875,6429.5875,4665.4
STATE,NEGERI SEMBILAN,2021-08-01,M40,6436.564583333333,6438.385416666667,4443.38
STATE,NEGERI SEMBILAN,2021-09-01,M40,6445.341666666666,6447.183333333333,4770.88
STATE,NEGERI SEMBILAN,2021-10-01,M40,6454.11875,6455.98125,4427.54
STATE,NEGERI SEMBILAN,2021-11-01,M40,6462.895833333333,6464.779166666666,4082.81
STATE,NEGERI SEMBILAN,2021-12-01,M40,6471.672916666666,6473.577083333334,4192.15
STATE,NEGERI SEMBILAN,2022-01-01,M40,6480.45,6482.375,4105.62
STATE,NEGERI SEMBILAN,2022-02-01,M40,6494.886458333333,6496.698958333333,4500.82
STATE,NEGERI SEMBILAN,2022-03-01,M40,6509.322916666666,6511.022916666667,4304.41
STATE,NEGERI SEMBILAN,2022-04-01,M40,6523.759375,6525.346875,4673.63
STATE,NEGERI SEMBILAN,2022-05-01,M40,6538.195833333333,6539.670833333334,4923.01
STATE,NEGERI SEMBILAN,2022-06-01,M40,6552.632291666667,6553.994791666667,4937.07
STATE,NEGERI SEMBILAN,2022-07-01,M40,6567.06875,6568.31875,4925.91
STATE,NEGERI SEMBILAN,2022-08-01,M40,6581.505208333333,6582.642708333333,4960.76
STATE,NEGERI SEMBILAN,2022-09-01,M40,6595.941666666667,6596.966666666666,4368.0
STATE,NEGERI SEMBILAN,2022-10-01,M40,6610.378125,6611.290625,4702.78
STATE,NEGERI SEMBILAN,2022-11-01,M40,6624.814583333333,6625.614583333333,4267.8
STATE,NEGERI SEMBILAN,2022-12-01,M40,6639.251041666666,6639.938541666666,4513.98
STATE,NEGERI SEMBILAN,2023-01-01,M40,6653.6875,6654.2625,4878.26
STATE,NEGERI SEMBILAN,2023-02-01,M40,6668.123958333334,6668.586458333333,4649.69
STATE,NEGERI SEMBILAN,2023-03-01,M40,6682.560416666667,6682.910416666667,4818.55
STATE,NEGERI SEMBILAN,2023-04-01,M40,6696.996875,6697.234375,5056.83
STATE,NEGERI SEMBILAN,2023-05-01,M40,6711.433333333333,6711.558333333333,4880.41
STATE,NEGERI SEMBILAN,2023-06-01,M40,6725.869791666667,6725.882291666667,4733.34
STATE,NEGERI SEMBILAN,2023-07-01,M40,6740.30625,6740.206249999999,4771.65
STATE,NEGERI SEMBILAN,2023-08-01,M40,6754.742708333333,6754.530208333333,4499.61
STATE,NEGERI SEMBILAN,2023-09-01,M40,6769.179166666667,6768.854166666666,4287.7
STATE,NEGERI SEMBILAN,2023-10-01,M40,6783.615625,6783.178124999999,5009.23
STATE,NEGERI SEMBILAN,2023-11-01,M40,6798.052083333334,6797.502083333333,4725.54
STATE,NEGERI SEMBILAN,2023-12-01,M40,6812.488541666667,6811.826041666666,4768.63
STATE,NEGERI SEMBILAN,2024-01-01,M40,6826.925,6826.15,4818.61
STATE,NEGERI SEMBILAN,2024-02-01,M40,6826.925,6826.15,5110.83
STATE,NEGERI SEMBILAN,2024-03-01,M40,6859.69424,6858.915519999999,4630.73
STATE,NEGERI SEMBILAN,2024-04-01,M40,6892.46348,6891.68104,4420.94
STATE,NEGERI SEMBILAN,2024-05-01,M40,6925.23272,6924.446559999999,5103.8
STATE,NEGERI SEMBILAN,2024-06-01,M40,6958.0019600000005,6957.21208,5165.02
STATE,NEGERI SEMBILAN,2024-07-01,M40,6990.7712,6989.9776,5254.46
STATE,NEGERI SEMBILAN,2024-08-01,M40,7023.54044,7022.743119999999,4566.43
STATE,NEGERI SEMBILAN,2024-09-01,M40,7056.30968,7055.50864,5262.98
STATE,NEGERI SEMBILAN,2024-10-01,M40,7089.07892,7088.27416,5053.29
STATE,NEGERI SEMBILAN,2024-11-01,M40,7121.848160000001,7121.039680000001,4468.02
STATE,NEGERI SEMBILAN,2024-12-01,M40,7154.6174,7153.8052,4875.39
STATE,NEGERI SEMBILAN,2025-01-01,M40,7187.38664,7186.57072,5120.89
STATE,NEGERI SEMBILAN,2025-02-01,M40,7220.155880000001,7219.33624,4834.2
STATE,NEGERI SEMBILAN,2025-03-01,M40,7252.92512,7252.10176,5362.62
STATE,NEGERI SEMBILAN,2025-04-01,M40,7285.694360000001,7284.86728,5443.48
STATE,NEGERI SEMBILAN,2025-05-01,M40,7318.463600000001,7317.6328,5395.19
STATE,NEGERI SEMBILAN,2025-06-01,M40,7351.23284,7350.398319999999,5237.43
STATE,NEGERI SEMBILAN,2025-07-01,M40,7384.002080000001,7383.16384,4927.0
STATE,NEGERI SEMBILAN,2025-08-01,M40,7416.771320000001,7415.92936,5476.8
STATE,NEGERI SEMBILAN,2025-09-01,M40,7449.540560000001,7448.694880000001,5481.36
STATE,NEGERI SEMBILAN,2025-10-01,M40,7482.309800000001,7481.4604,5141.71
STATE,NEGERI SEMBILAN,2025-11-01,M40,7515.07904,7514.22592,5425.79
STATE,NEGERI SEMBILAN,2025-12-01,M40,7547.848280000001,7546.991440000001,5446.98
STATE,NEGERI SEMBILAN,2026-01-01,M40,7580.617520000001,7579.75696,5047.74
STATE,NEGERI SEMBILAN,2026-02-01,M40,7613.386760000001,7612.52248,5079.77
STATE,NEGERI SEMBILAN,2026-03-01,M40,7646.156000000001,7645.288,5156.51
STATE,NEGERI SEMBILAN,2019-01-01,T20,15560.05,15245.4,10704.02
STATE,NEGERI SEMBILAN,2019-02-01,T20,15543.825,15234.08888888889,11191.16
STATE,NEGERI SEMBILAN,2019-03-01,T20,15527.6,15222.777777777776,11037.82
STATE,NEGERI SEMBILAN,2019-04-01,T20,15511.375,15211.466666666667,12380.46
STATE,NEGERI SEMBILAN,2019-05-01,T20,15495.15,15200.155555555555,11484.8
STATE,NEGERI SEMBILAN,2019-06-01,T20,15478.925,15188.844444444445,10664.11
STATE,NEGERI SEMBILAN,2019-07-01,T20,15462.7,15177.533333333333,11155.82
STATE,NEGERI SEMBILAN,2019-08-01,T20,15446.475,15166.222222222224,10949.74
STATE,NEGERI SEMBILAN,2019-09-01,T20,15430.25,15154.91111111111,11803.23
STATE,NEGERI SEMBILAN,2019-10-01,T20,15414.025,15143.6,10533.48
STATE,NEGERI SEMBILAN,2019-11-01,T20,15397.8,15132.288888888888,10611.46
STATE,NEGERI SEMBILAN,2019-12-01,T20,15381.575,15120.977777777778,11896.28
STATE,NEGERI SEMBILAN,2020-01-01,T20,15365.35,15109.666666666666,12305.53
STATE,NEGERI SEMBILAN,2020-02-01,T20,15349.125,15098.355555555556,12025.93
STATE,NEGERI SEMBILAN,2020-03-01,T20,15332.9,15087.044444444444,11823.34
STATE,NEGERI SEMBILAN,2020-04-01,T20,15316.675,15075.733333333334,11504.21
STATE,NEGERI SEMBILAN,2020-05-01,T20,15300.45,15064.422222222222,11884.21
STATE,NEGERI SEMBILAN,2020-06-01,T20,15284.225,15053.111111111111,10769.3
STATE,NEGERI SEMBILAN,2020-07-01,T20,15268.0,15041.8,10857.31
STATE,NEGERI SEMBILAN,2020-08-01,T20,15251.775,15030.488888888887,11128.78
STATE,NEGERI SEMBILAN,2020-09-01,T20,15235.55,15019.17777777778,12047.61
STATE,NEGERI SEMBILAN,2020-10-01,T20,15219.325,15007.866666666669,11690.71
STATE,NEGERI SEMBILAN,2020-11-01,T20,15203.1,14996.555555555557,11845.32
STATE,NEGERI SEMBILAN,2020-12-01,T20,15186.875,14985.244444444445,11943.58
STATE,NEGERI SEMBILAN,2021-01-01,T20,15170.65,14973.933333333334,11867.58
STATE,NEGERI SEMBILAN,2021-02-01,T20,15154.425,14962.622222222222,11791.52
STATE,NEGERI SEMBILAN,2021-03-01,T20,15138.2,14951.311111111112,10469.75
STATE,NEGERI SEMBILAN,2021-04-01,T20,15121.975,14940.0,12029.58
STATE,NEGERI SEMBILAN,2021-05-01,T20,15105.75,14928.68888888889,11499.21
STATE,NEGERI SEMBILAN,2021-06-01,T20,15089.525,14917.377777777778,12072.88
STATE,NEGERI SEMBILAN,2021-07-01,T20,15073.3,14906.066666666668,10999.45
